#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
HINT_REL_VIEW_TEXT_3_MUSLIM;Muslim dynasties risk growing more and more decadent unless their men hold lands or they are victorious in wars. Increases in decadence can be prevented by getting rid of decadent Dynasty members or by simply giving land to them..;Les dynasties musulmanes risquent de sombrer dans la décadence sauf si leurs hommes possèdent des territoires ou s'ils sont victorieux au combat. L'accroissement de la décadence peut être évité en se débarrassant des membres décadents de la dynastie ou simplement en leur donnant des terres.;Bei muslimischen Dynastien besteht die Gefahr, dass sie dekadent werden, wenn nicht alle männlichen Nachkommen Ländereien haben oder siegreich Kriege führen. Das Anwachsen der Dekadenz kann verhindert werden, indem man männliche Nachkommen los wird oder indem man ihnen Land überträgt.;;Las dinastías musulmanas corren el riesgo de volverse cada vez más decadentes a menos que sus hombres tengan tierras o consigan la victoria en las guerras. Se puede frenar la decadencia deshaciéndose de los miembros decadentes de la dinastía o simplemente entregándoles tierras. ;;;;;;;;;x
HINT_REL_VIEW_TEXT_3_PAGAN;The Pagan faiths differs from the other religions in that they start as very decentralized and have no head of religion. Rulers following these unreformed religions are forced to use Gavelkind succession and can not use the Holy War Casus Belli. However, unreformed pagans get a defensive supply limit penalty for religious enemies in their provinces, and a mighty subjugation Casus Belli towards other pagans that they can use once per lifetime.;Les cultes païens diffèrent des autres religions en ceci qu'ils commencent comme des structures très décentralisées et qu'ils ne possèdent pas de chef religieux. Les souverains qui suivent ces religions non-réformées doivent utiliser le système de succession par partage salique et ne peuvent bénéficier d'un casus belli de guerre sainte. Cependant, les païens non-réformés reçoivent une pénalité défensive affectant la limite d'approvisionnement qui s'applique aux ennemis présents dans leurs provinces, ainsi qu'un puissant casus belli de subjugation envers les autres païens, qu'ils peuvent utiliser une seule fois en jeu.;Heidnische Religionen unterscheiden sich von anderen Religionen durch das Fehlen einer zentralisierten Struktur und eines religiösen Oberhaupts.Herrscher, dieser unreformierten Religionensind zur Erbteilung durch Erbrecht gezwungen und können nicht den Kriegsgrund "Heiliger Krieg" nutzen. Dafür erhalten ihre Feinde Abzüge auf ihr Versorgungslimit und nichtreformierten heidnischen Herrscher können einmal im Leben vom Kriegsgrund "Unterwerfung" gegenüber anderen heidnischen Herrschern Gebrauch machen.;;Las fes paganas difieren de las demás religiones en que comienzan de una forma muy descentralizada y sin líder religioso. A los gobernantes que siguen estas religiones no reformadas se les obliga a usar la sucesión Gavelkind y a no usar el Casus Belli Guerra Santa. Con todo, los paganos no reformados obtienen una penalización del límite de suministros defensivos para sus enemigos religiosos situados en sus provincias, y también un poderoso Casus Belli con el que subyugar otros paganos pero que solo pueden utilizar una vez en la vida.;;;;;;;;;x
HINT_REL_VIEW_TEXT_3_ZOROASTRIAN;Zoroastrian rulers can please their vassals with close kin marriage in order to strenghten their dynasties. Zoroastrians are more resilient to becoming inbred, but the risk of this happening does still exist.;Les souverains zoroastriens peuvent accorder à leurs vassaux le droit d'épouser des proches parents afin de renforcer leurs dynasties. Les zoroastriens sont moins susceptibles d'être victimes de consanguinité, mais cela ne signifie pas que cette pratique est sans risque.;Zoroastrische Herrscher können ihr Ansehen bei ihren Vasallen durch die Heirat von engen Verwandten positiv beeinflussen und ihre Dynastie so stärken. Dabei ist das Risiko des Auftretens inzestuöser Nachkommen verringert, wenn auch grundsätzlich nach wie vor gegeben.;;Con el objetivo de fortalecer sus dinastías, los gobernantes zoroastrianos pueden complacer a sus vasallos con matrimonios de parentesco próximo. Los zoroastrianos son más resistentes a la endogamia, pero esta práctica aún implica riesgos.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_CATHOLIC;Another way of ensuring friendly Bishops is to change the Kingdom law to Crown or Free Investiture Law and nominate loyalists to your bishoprics.;Une autre façon de s'assurer d'avoir des évêques amicaux est de changer la loi du royaume en investiture libre et de nommer des loyalistes aux évêchés.;Eine weitere Möglichkeit, Euch das bischöfliche Wohlwollen zu sichern, ist die Änderung der Reichsgesetze zu Kronrecht oder Freier Investitur und die Nominierung loyaler Charaktere für Eure Diözesen.;;Otra forma de asegurarse la amistad de los obispos es cambiar la ley del reino por la ley de la Corona o de la de Libre Investidura, y postular a los partidarios del régimen para el obispado.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN;The Iconoclast faith does not initially have a Patriarch. They can, however, form a Patriarchate if Constantinople is held. Furthermore, Orthodox rulers of the Byzantine Empire can mend the Great Schism between the Orthodox and Catholic churches by controlling all five Pentarchs.;La foi iconoclaste des premiers temps ne possède pas de patriarche. Les iconoclastes peuvent cependant former un patriarcat s'ils détiennent Constantinople. De plus, les souverains orthodoxes de l'Empire byzantin peuvent annuler le Grand Schisme entre les orthodoxes et les catholiques s'ils contrôlent les cinq pentarques.;Der Ikonoklasmus hatte anfänglich keinen Patriarchen. Dennoch kann ein Patriarchat gegründet werden, wenn Konstantinopel unter seine Kontrolle fällt. Außerdem können orthodoxe Herrscher des Byzantinischen Kaiserreiches das Große Schisma zwischen orthodoxer und katholischer Kirche heilen, wenn alle fünf Pentarchien kontrolliert werden.;;Inicialmente la fe iconoclasta no tiene ningún patriarca. Pero sí puede formar un patriarcado si Constantinopla lo respalda. Además, controlando los cinco co-reyes, los gobernantes ortodoxos del Imperio Bizantino pueden enmendar el Gran Cisma entre las Iglesias ortodoxa y católica.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_CHRISTIAN_NOHEAD;Among these religions, the Cathar faith stands out since they even allowed women to be priests. Furhtermore does the Messalian stands out since they did not only allow female priests, but also close kin marriage similar to the Zoroastrians.;Parmi ces religion, la foi cathare se distingue en cela qu'elle permettait même aux femmes d'être prêtres. De plus, les messaliens se distinguent par le fait que non seulement eux aussi avaient des femmes prêtres, mais permettaient également le mariage entre proches parents, ce que faisaient également les zoroastriens.;Eine Sonderstellung unter diesen Religionen nehmen die Katharer ein, da hier selbst Frauen ein Priesteramt ausfüllen dürfen. Eine besondere Regelung hatten auch die Messalianer, da hier nicht nur Frauen Priester werden konnten, sondern auch, ähnlich wie im Zoroastrismus, Ehen zwischen engen Verwandten erlaubt waren.;;De estas religiones, destaca la fe cátar, que incluso permite que las mujeres sean sacerdotisas. Y aún más, los mesalianos se distinguen no solamente por aceptar sacerdotisas, sino que conciertan matrimonios de parentesco parecidos a los zoroastrianos.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_JEWISH;The Kingdom of Israel can be restored if the lands belonging to the promised land are controlled by a Jewish ruler.;Le royaume d'Israël peut être restauré si les terres qui faisaient partie de la terre Promise sont contrôlées par un souverain juif.;Das Königreich von Israel kann wiederhergestellt werden, wenn sich alle Gebiete des Gelobten Landes unter der Herrschaft eines jüdischen Herrschers befinden.;;Se puede restablecer el reino de Israel si las tierras pertenecientes a la tierra prometida están en manos de un gobernante judío.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_MUSLIM;Muslim leaders have a powerful invasion Casus Belli that can be used against neighbouring realms if their leaders do not follow the True Faith. Successful invasions will not only grant you the contested provinces, but also any other of the enemy's territories that you occupy.;Les souverains musulmans possèdent un puissant casus belli d'invasion qui peut être utilisé contre les royaumes voisins si leurs chefs ne sont pas des adeptes de la Vraie Foi. Une invasion réussie vous donne non seulement la province contestée, mais également toute territoire ennemi que vous occupez.;Muslimische Herrscher können den mächtigen Kriegsgrund "Invasion" gegen benachbarte Reiche einsetzen, wenn der dortige Herrscher nicht dem "Wahren Glauben" anhängt. Bei erfolgreichen Invasionen wechseln nicht nur das strittige Gebiet, sondern auch alle anderen besetzten Gebiete den Besitzer.;;Los líderes musulmanes tienen una poderosa invasión Casus Belli que pueden usar contra reinos vecinos si sus líderes no siguen la Verdadera Fe. Las invasiones que resulten exitosas te otorgarán no solo las provincias disputadas, sino también cualquier otra que ocupes en territorio del enemigo.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_PAGAN;Pagan religions can be reformed by controlling at least three holy sites for that religion and having at least 50% Moral Authority, or by holding all five holy sites. The one who reforms a pagan religion in some cases become its new head. Be aware, however, that not all your vassals might agree with the reformation and some might see you as a heretic.;Les religions païennes peuvent être réformées si elles contrôlent au moins trois lieux saints de la religion concernée et si elles possèdent au moins 50% d'autorité morale, ou bien en contrôlant les cinq lieux saints. Dans certains cas, celui qui réforme une religion païenne devient son nouveau chef. Cependant, sachez que certains de vos vassaux n'accepteront pas la réforme et pourraient même aller jusqu'à vous considérer comme hérétique.;Heidnische Religionen können reformiert werden, wenn wenigstens drei ihrer heiligen Stätten kontrolliert werden und die moralische Autorität 50% beträgt oder alle fünf heiligen Stätten kontrolliert werden. In einigen Fällen wird der reformierende Herrscher zum Religionsoberhaupt. Berücksichtigt jedoch, dass nicht alle Vasallen mit der Reformation einverstanden sein müssen und sie es für Ketzerei halten können.;;Las religiones paganas se pueden reformar controlando al menos tres lugares sagrados para la religión en cuestión y obteniendo un mínimo del 50% de Autoridad Moral, o bien consiguiendo los cinco lugares sagrados. En algunos casos, quien reforma una religión pagana se convierte en su líder religioso. Pero ten cuidado, posiblemente no todos tus vasallos estarán de acuerdo con la reforma y algunos te verán como un hereje.;;;;;;;;;x
HINT_REL_VIEW_TEXT_4_ZOROASTRIAN;The High Priesthood of the Zoroastrian faith has ceased to exist, but can be reinstituted if the Persian Empire is once again held by a Zoroastrian ruler.;Le grand prêtre zoroastrien n'existe plus, mais cette fonction peut être restaurée dans l'Empire perse s'il est de nouveau détenu par un souverain zoroastrien.;Das Hohepriestertum des zoroastrischen Glaubens existiert zwar nicht mehr, kann aber wieder eingeführt werden, wenn das Persische Reich erneut von einem zoroastrischen Herrscher beherrscht wird.;;Ha desaparecido el Sumo Sacerdocio de la fe zoroastriana, pero puede restablecerse si un gobernante zoroastriano apoya el Imperio Persa. ;;;;;;;;;x
hold_zun_feast;Hold Festival of the Sun;Organiser la fête du Soleil;Feiert ein Fest der Sonne;;Mantener el Festival del Sol;;;;;;;;;x
hold_zun_feast_desc;Hold a Festival of the Sun with your vassals and courtiers, celebrating the summer solstice and paying homage to Zun the Giver of Light and Justice.;Organiser une fête du Soleil avec vos vassaux et vos courtisans, afin de célébrer le solstice d'été et d'honorer Zun, celui qui donne la Lumière et la Justice.;Haltet mit Euren Vasallen und Höflingen ein Fest der Sonne ab, bei dem die Sommersonnenwende gefeiert und Zun, dem Bringer des Lichts, und der Gerechtigkeit gehuldigt wird.;;Mantener un Festival del Sol con tus vasallos y cortesanos, celebrando el solsticio de verano y rendir homenaje a Zun, el que Imparte Luz y Justicia.;;;;;;;;;x
holding_zun_feast;Holding Festival of the Sun;Organiser le festival du Soleil;Das Fest der Sonne wird gefeiert;;Manteniendo el Festival del Sol;;;;;;;;;x
in_hiding;In Hiding;Se cache;Im Versteck;;Clandestinidad;;;;;;;;;x
INTERACTION_CAN_CALL_TO_WAR_AGAIN;§Y[Recipient.GetTitledFirstName]§! has not refused our Call to this war;[Recipient.Get_Le_TitledFirstNameJ] n'a pas refusé notre appel aux armes pour cette guerre;§Y[Recipient.GetTitledFirstName]§! hat unseren Ruf zu diesem Krieg nicht abgewiesen;;§Y[Recipient.GetTitledFirstName]§! no ha rechazado nuestra Llamada a esta guerra;;;;;;;;;x
INTERACTION_CANNOT_JOIN_VASSAL_WAR;We cannot join our vassals' wars (except for Crusades/Jihads and for supporting their claims outside your realm);Vous ne pouvez pas rejoindre une guerre menée par un vassal (à l'exception des croisades ou djihads, et pour soutenir leurs revendications en dehors de votre territoire).;Wir können nicht in Kriege unserer Vasallen eintreten (Ausnahme: Kreuzzug/Dschihad bzw. Ansprüche außerhalb Eures Reiches).;;No podemos sumarnos a las guerras de nuestros vasallos (excepto en el caso de las Cruzadas y las Yihads, y para respaldar sus reclamaciones fuera del reino);;;;;;;;;x
INTERACTION_REQUIRES_REGENT_APPROVAL;Needs to be approved by your regent;Doit être approuvé par votre régent;Muss von Eurem Regenten bewilligt werden;;Tiene que ser aprobado por tu regente;;;;;;;;;x
INTERACTION_REQUIRES_REGENT_MOTHER_APPROVAL;Needs to be approved by your mother;Doit être approuvé par votre mère;Muss von Eurer Mutter bewilligt werden;;Tiene que ser aprobado por tu madre;;;;;;;;;x
INTERACTION_REQUIRES_TIER_TITLE;§Y[Actor.GetTitledFirstName]§! must have a $TIER$ title which §Y[Recipient.GetTitledFirstName]§! can hold;[Actor.Get_Le_TitledFirstNameJ] doit avoir un titre du rang de $TIER$ pouvant être détenu par [Recipient.Get_le_TitledFirstNameJ];§Y[Actor.GetTitledFirstName]§! muss einen $TIER$-Titel haben, den §Y[Recipient.GetTitledFirstName]§! tragen kann;;§Y[Actor.GetTitledFirstName]§! debe tener un título $TIER$ que §Y[Recipient.GetTitledFirstName]§! pueda mantener;;;;;;;;;x
irminsul_destroyed;Irminsul Destroyed;Irminsul détruit;Irminsul zerstört;;Irminsul Destruido;;;;;;;;;x
IS_ALLIED_WITH;Is allied with §Y$NAME$§!;A une alliance avec §Y$NAME$§!;Ist mit §Y$NAME$§! verbündet;;Está aliado con §Y$NAME$§!;;;;;x
IS_COASTAL;This county is coastal;Ce comté est côtier;Die Provinz liegt an der Küste.;;Esta provincia es costera;;;;;;;;x
IS_LOOTING;Is looting;En train de piller;Plündert;;Está saqueando;;;;;x
IS_LOOTING_IN;Is looting in §Y$PROVINCE$§!;Pille en §Y$PROVINCE$§!;Plündert in §Y$PROVINCE$§!;;Está saqueando §Y$PROVINCE$§!;;;;;x
IS_MULTIPLAYER;Is a multiplayer game;Est une partie multijoueur;Ist ein Multiplayer-Spiel;;Es una partida multi-jugador;;;;;;;;;x
IS_NOT_MULTIPLAYER;Is not a multiplayer game;N'est pas une partie multijoueur;Ist kein Multiplayer-Spiel;;No es una partida multi-jugador;;;;;;;;;x
is_target_of_murder_plot_tooltip;Is the target of a known or suspected murder plot\n;Est la cible d'un complot meurtrier connu\n;Ist Ziel eines bekannten oder vermuteten Mordkomplotts\n;;Es el objetivo de una conocida o supuesta conspiración de asesinato\n;;;;;;;;;x
IS_TRIBAL;Government is Tribal;Le gouvernement est tribal;Regierung ist Stammesregierung;;El gobierno es Tribal.;;;;;;;;;x
IS_VARIABLE_EQUAL;§Y$VAR$§! is equal to §Y$VALUE$§!;§Y$VAR$§! est égale à §Y$VALUE$§!;§Y$VAR$§! ist gleich §Y$VALUE$§!;;§Y$VAR$§! es igual a §Y$VALUE$§!;;;;;;;;;x
IS_VICE_ROYALTY;Is a Viceroyalty;Est une vice-royauté;Ist ein Vizekönigreich;;Es un Virreinato;;;;;;;;;x
ISNT_TRIBAL;Government is NOT Tribal;Le gouvernement n'est pas tribal;Regierung ist KEINE Stammesregierung;;El gobierno NO es Tribal;;;;;;;;;x
ISNT_VICE_ROYALTY;Is not a Viceroyalty;N'est pas une vice-royauté;Ist kein Vizekönigreich;;No es un Virreinato;;;;;;;;;x
king_vice_royalties;Allows Kingdom Viceroyalties;Autorise la création de vice-royautés à partir de royaumes.;Ermöglicht Vizekönigswürden;;Permite Virreinatos en el Reino;;;;;;;;;x
KINGDOM_PANNONIA;Pannonia;Pannonie;Pannonien;;Pannonia;;;;;;;;;x
KINGDOM_PANNONIA_ADJ;Pannonian;pannonienne;Pannonisch;;Pannoniano;;;;;;;;;x
LATE_MED;Late Middle Ages;Bas Moyen Âge;Spätmittelalter;;Crisis de la Edad Media;;;;;;;;;x
LATE_MED_INFO;Europe in the Late Middle Ages was a very different place compared to a few hundred years earlier. Spain was dominated by the Christian kingdoms, the Muslim rulers only clinging on in the south. The Holy Roman Empire still dominated Central Europe next to a strong Hungary, while in France and England dynastic conflicts with roots in the Norman conquest were to lead to long and bloody wars. The Golden Horde and the Ilkhanate dominated the Steppes and Persia, forcing every ruler between Central Europe and India to take the Mongols into account. The Tughluq dynasty ruled an immense empire in India, while North Africa was divided between various Arab dynasties. Turkish domination in the Middle East seemed to have been ended by the Mongol conquests, but in Anatolia a dynasty known as the Ottomans was stirring...;L'Europe du bas Moyen Âge est bien différente de ce qu'elle était quelques siècles auparavant. L'Espagne est dominée par les royaumes chrétiens, les souverains musulmans ne contrôlant plus que le sud de la péninsule. Le Saint-Empire romain domine encore le centre de l'Europe aux côtés d'une Hongrie puissante, tandis que la France et l'Angleterre s'embourbent dans des conflits dynastiques longs et sanglants qui trouvent leurs racines dans la conquête normande. La Horde d'or et les Ilkhanides dominent les steppes et la Perse, contraignant tous les souverains d'Europe centrale et d'Inde à prendre les Mongols au sérieux. La dynastie des Tughlûq contrôle un immense empire en Inde, tandis que l'Afrique du Nord est divisée entre diverses dynasties arabes. La domination turque sur le Moyen-Orient semble avoir mis un terme aux conquêtes mongoles, mais en Anatolie, une dynastie du nom des Ottomans vient d'apparaître...;Das Europa des Spätmittelalter unterschied sich deutlich vom Europa nur einige hundert Jahre zuvor. Spanien wurde nun von christlichen Königreichen beherrscht und nur im Süden hielten sich muslimische Herrscher. Das Heilige Römische Reich dominierte weiterhin Zentraleuropa, in Nachbarschaft zu einem starken Ungarn, während in Frankreich und England dynastische Konflikte, die ihre Wurzeln in der Zeit der normannischen Eroberung hatten, lange blutige Kriege heraufbeschworen. Die Goldene Horde und das Ilkhanat herrschten über die Steppen und über Persien, was die Herrscher Europas und Indiens zwang, die Mongolen in etwaige Überlegungen miteinzubeziehen. Die Dynastie der Tughluq herrschte über ein riesiges Reich in Indien, während Nordafrika unter verschiedenen arabische Dynastien aufgeteilt war. Die türkische Vorherrschaft im Nahen und Mittleren Osten war nach dem Vordringen der Mongolen scheinbar beendet, allerdings gab es in Anatolien eine neue Herrscherfamilie, die Osmanen, die bald auf sich aufmerksam machte ...;;Durante la Crisis de la Edad Media, Europa era un lugar muy diferente respecto a lo que había sido unos pocos siglos antes. España estaba dominada por los reinos cristianos y los gobernantes musulmanes solamente permanecían aferrados en el sur. El Sacro Imperio Romano aún dominaba la Europa Central próxima a la fuerte Hungría, mientras que en Francia e Inglaterra los conflictos dinásticos con raíces en la conquista normanda, iban a llevarlas a largas y sangrientas guerras. La Horda Dorada y el Iljanato dominaban las Estepas y Persia, obligando a todos los gobernantes entre la Europa Central e India a tener en cuenta a los mongoles. La dinastía tughlúquida gobernó un inmenso imperio en la India, mientras que el Norte de África estaba dividido entre varias dinastías árabes. El dominio turco en el Oriente Medio parecía que había llegado a su fin con las conquistas de los mongoles, pero en Anatolia estaba despertando una nueva dinastía conocida como los otomanos...;;;;;;;;;x
LIEGE_ENDED_WAR_LOG;§YThe $WAR$§! has ended as §Y$LIEGE$§! joined the war as §Y$SIDE$§!.;§YLa $WAR$§! est terminée car §Y$LIEGE$§! a rejoint la guerre dans le camp §Y$SIDE$§!.;Der Krieg §Y"$WAR$"§! endete, da §Y$LIEGE$§! dem Krieg als §Y"$SIDE$"§! beigetreten ist.;;§YLa $WAR$§! terminó cuando §Y$LIEGE$§! se unió a ella como §Y$SIDE$§!.;;;;;;;;;x
LIEGE_ENDED_WAR_PARTICIPATION_LOG;§Y$VASSAL$§! is no longer a participant in §YThe $WAR$§! as $PRONOUN$ liege §Y$LIEGE$§! joined the war as §Y$SIDE$§!.;§Y$VASSAL$§! n'est plus impliqué dans la §Y$WAR$§! car son seigneur lige §Y$LIEGE$§! a rejoint la guerre dans le camp §Y$SIDE$§!.;§Y$VASSAL$§! nimmt nicht länger am Krieg §Y"$WAR$"§! teil, da $PRONOUN$ Lehnsherr "§Y$LIEGE$§!" dem Krieg als "§Y$SIDE$§!" beigetreten ist.;;§Y$VASSAL$§! deja de participar en §YLa $WAR$§! como $PRONOUN$ señor feudal §Y$LIEGE$§! se unió a la guerra como §Y$SIDE$§!.;;;;;;;;;x
LIEGE_ENDED_WAR_PARTICIPATION_SETUP;Liege ended war participation;Le seigneur lige ne participe plus à la guerre;Lehnsherr beendete seine Kriegsteilnahme;;El señor feudal puso fin a la participación en la guerra.;;;;;;;;;x
LIEGE_ENDED_WAR_SETUP;Liege ended the war;Le seigneur lige a mis fin à la guerre;Lehnsherr beendete Krieg;;El señor feudal puso fin a la guerra.;;;;;;;;;x
LIEGE_LEVY_DESC_LAWS;   Laws: $VALUE$;   Lois : $VALUE$;   Gesetze: $VALUE$;;   Leyes: $VALUE$;;;;;;;;;;;x
LIEGE_LEVY_DESC_OP;   Opinion: $VALUE$\n;  Opinion : $VALUE$\n;   Meinung: $VALUE$\n;;   Opinión: $VALUE$\n;;;;;;;;;;;x
LIEGE_LEVY_DESC_VL;\n   Over Vassal Limit: $VALUE$;\n Nombre limite de vassaux dépassé: $VALUE$;\n   Über dem Vasallenlimit: $VALUE$;;\n Por encima del Límite de Vasallos: $VALUE$;;;;;;;;;x
LOMBARD_KINGDOM;Lombardy;Lombardie;Lombardei;;Lombardía;;;;;;;;;x
LOMBARD_KINGDOM_ADJ;Lombard;lombarde;Lombardisch;;Lombardo;;;;;;;;;x
LOSES_NICKNAME;Will no longer be known as;Ne sera plus connu sous le nom de;Ist nicht länger bekannt als;;Ya no se conocerá más como;;;;;;;;;x
LOSTNICKNAME_LOG;§Y$CHARACTERNAME$§! is no longer known as $NICKNAME$.;§Y$CHARACTERNAME$§! n'est plus connu sous le nom de $NICKNAME$.;§Y$CHARACTERNAME$§! ist nicht länger als "$NICKNAME$" bekannt.;;A §Y$CHARACTERNAME$§! ya no se le conoce como $NICKNAME$.;;;;;;;;;x
LOSTNICKNAME_SETUP;Nickname Lost;Surnom perdu;Spitzname verloren;;Apodo Perdido;;;;;;;;;x
LOTHARINGIA;Lotharingia;Lotharingie;Lothringen;;Lotaringia;;;;;;;;;x
LOTHARINGIA_ADJ;Lotharingian;lotharingienne;Lothringisch;;Lotaringiano;;;;;;;;;x
lower_tribal_organization_law_desc;§Y$CLAIMANT$§! can declare war to lower Tribal Organization in the §Y$TITLE$§!;§Y$CLAIMANT$§! peut déclarer la guerre pour réduire l'organisation tribale dans le §Y$TITLE$§!.;§Y$CLAIMANT$§! darf den Krieg erklären, um die Stammesorganisation in §Y$TITLE$§! zu verringern.;;§Y$CLAIMANT$§! puede declarar la guerra para bajar la Organización Tribal en §Y$TITLE$§!;;;;;;;;;x
MARCH_FRIULI;Friuli;Frioul;Friaul;;Friuli;;;;;;;;;x
MARCH_FRIULI_ADJ;Friulian;frioulane;Friulisch;;Friuliano;;;;;;;;;x
MILD;Mild;Doux;Mild;;Suave;;;;;;;;;x
MODIFIER_DEMESNE_SIZE;Demesne Size;Taille du domaine;Domänengröße;;Tamaño de Terratenencia;;;;;;;;;x
MODIFIER_LOCAL_MOVEMENT_SPEED;Local Movement Speed;Vitesse de déplacement locale;Lokale Bewegungsgeschwindigkeit;;Velocidad de Movimiento Local;;;;;;;;;x
MULTIPLY_VARIABLE;Multiply §Y$VAR$§! by §Y$VALUE$§!;Multiplier §Y$VAR$§! par §Y$VALUE$§!;§Y$VAR$§! mit §Y$VALUE$§! multiplizieren;;Multiplicar §Y$VAR$§! por §Y$VALUE$§!;;;;;;;;;x
no_vice_royalties;No Viceroyalties;Pas de vice-royautés;Keine Vizekönigreiche;;No Virreinatos;;;;;;;;;x
NOT_DEMESNE_TITLE_STARTS;No Held Title;Aucun titre détenu;Träger keines Titels;;Sin Título Sustentado;;;;;;;;x
NOT_GETTING_HELP_WITH_TITLES_TOOLTIP;Liege is not already being helped with his titles.;[Root.Liege.GetLeLaCap] [Root.Liege.GetLordLady] lige a déjà obtenu de l'aide pour ses titres.\n;Dem Lehnsherrn wird mit seinen Titeln zurzeit noch nicht geholfen.;;El señor feudal aún no ha sido ayudado con sus títulos.;;;;;;;;x
NOT_IS_ALLIED_WITH;Is NOT allied with §Y$NAME$§!;N'a pas d'alliance avec §Y$NAME$§!;Ist NICHT mit §Y$NAME$§! verbündet;;NO está aliado con §Y$NAME$§!;;;;;x
NOT_IS_LOOTING;Is NOT looting;Pas en train de piller;Plündert NICHT;;NO está saqueando;;;;;x
NOT_IS_LOOTING_IN;Is NOT looting in §Y$PROVINCE$§!;Ne pille pas en §Y$PROVINCE$§!;Plündert NICHT in §Y$PROVINCE$§!;;NO está saqueando §Y$PROVINCE$§!;;;;;x
NOT_IS_VARIABLE_EQUAL;§Y$VAR$§! is NOT equal to §Y$VALUE$§!;§Y$VAR$§! n'est pas égale à §Y$VALUE$§!;§Y$VAR$§! ist NICHT gleich §Y$VALUE$§!;;§Y$VAR$§! NO es igual a §Y$VALUE$§!;;;;;;;;;x
NOT_PROPOSED_TITLE_HELP_RECENTLY_TOOLTIP;Liege has not been recently proposed to be helped.\n;[Root.Liege.GetLeLaCap] [Root.Liege.GetLordLady] lige n'a pas reçu de proposition d'aide récemment.\n;Dem Lehnsherrn wurde in letzter Zeit keine Hilfe angeboten.\n;;Recientemente no se le ha ofrecido ayuda, al señor feudal.\n;;;;;;;;x
NOT_REFUSED_ANY_HELP_WITH_TITLES_TOOLTIP;Liege has not refused any notion of help.\n;[Root.Liege.GetLeLaCap] [Root.Liege.GetLordLady] lige refuse toute forme d'aide.\n;Lehnsherr hat keinerlei Hilfe abgelehnt.\n;;El señor feudal no ha rechazado ningún tipo de ayuda.\n;;;;;;;;x
NOT_VARIABLE;§Y$VAR$§! is less than §Y$VALUE$§!;§Y$VAR$§! est inférieure à §Y$VALUE$§!;§Y$VAR$§! ist weniger als §Y$VALUE$§!;;§Y$VAR$§! es inferior a §Y$VALUE$§!;;;;;;;;;x
NUM_OF_EMPTY_HOLDINGS_AT_LEAST;Empty holdings at least §Y$VAL$§!;Propriétés vides supérieures à §Y$VAL$§!;Anzahl der freien Besitztümer mindestens §Y$VAL$§!;;Cantidad de propiedades libres al menos §Y$VAL$§!;;;;;x
NUM_OF_EMPTY_HOLDINGS_LESS_THAN;Empty holdings less than §Y$VAL$§!;Propriétés vides inférieures à §Y$VAL$§!;Anzahl der freien Besitztümer geringer als §Y$VAL$§!;;Cantidad de propiedades libres inferior a §Y$VAL$§!;;;;;x
NUM_OF_MAX_SETTLEMENTS_AT_LEAST;Max holdings at least §Y$VAL$§!;Maximum de propriétés de §Y$VAL$§!;Anzahl der maximalen Besitztümer mindestens §Y$VAL$§!;;Cantidad máxima de propiedades al menos §Y$VAL$§!;;;;;x
NUM_OF_MAX_SETTLEMENTS_LESS_THAN;Max holdings less than §Y$VAL$§!;Maximum de propriétés inférieur à §Y$VAL$§!;Anzahl der maximalen Besitztümer geringer als §Y$VAL$§!;;Cantidad máxima de propiedades inferior a §Y$VAL$§!;;;;;x
obj_become_king_tip;Is [Root.GetKingQueen] of [This.Capital.Kingdom.GetName];Est [Root.GetKingQueen] de [This.Capital.Kingdom.GetName];Ist [Root.GetKingQueen] von [This.Capital.Kingdom.GetName];;Es [Root.GetKingQueen] de [This.Capital.Kingdom.GetName];;;;;;;;;x
obj_become_king_title;Become [Root.GetKingQueen] of [This.Capital.Kingdom.GetName];Devenir [Root.GetKingQueen] [This.Capital.Kingdom.Get_du_Realm];Werdet [Root.GetKingQueen] von [This.Capital.Kingdom.GetName];;Convertirse en [Root.GetKingQueen] de [This.Capital.Kingdom.GetName];;;;;;;;;x
ogier_arrives;Ogier the Dane arrives at your court.;Ogier le Danois se présente à votre cour.;Orgier der Däne trifft an Eurem Hof ein.;;Ogier el Danés llega a tu corte.;;;;;;;;;x
OPEN_CHRONICLE;Open Chronicle;Ouvrir la chronique;Öffne Chronik;;Abrir Crónica;;;;;;;;x
opinion_aunt;Aunt;Tante;Tante;;Tía;;;;;x
opinion_brother;Brother;Frère;Bruder;;Hermano;;;;;x
opinion_favorite;Favorite;Favori;Bevorzugt;;Favorita;;;;;;;;;x
opinion_grandchild;Grandchild;Petit-enfant;Enkel;;Nieto, nieta;;;;;x
opinion_grandfather;Grandfather;Grand-père;Großvater;;Abuelo;;;;;x
opinion_grandmother;Grandmother;Grand-mère;Großmutter;;Abuela;;;;;x
